Column1,ID,Pin-code,age,Fam members,Education,T.Experience,Income,Mortgage,Fixed Deposit,Demat,Net Banking,Loan
4506,10004507,110001,37,1,Post Graduate,13,712000,1224000,0,0,1,0
4507,10004508,110003,24,2,Post Graduate,1,64000,0,0,0,0,0
4508,10004509,110003,25,1,Under Graduate,2,680000,0,0,0,1,0
4509,10004510,110011,53,3,Under Graduate,30,424000,0,0,0,1,0
4510,10004511,110014,62,3,Post Graduate,39,160000,0,0,0,0,0
4511,10004512,110004,39,1,Under Graduate,17,72000,0,0,0,1,0
4512,10004513,110014,44,4,Under Graduate,22,200000,0,0,0,1,0
4513,10004514,110004,41,1,Under Graduate,19,912000,0,0,0,1,0
4514,10004515,110001,22,4,Post Graduate,-3,328000,0,0,0,1,0
4515,10004516,110003,27,4,Post Graduate,3,392000,0,0,0,0,0
4516,10004517,110014,56,4,Post Graduate,32,96000,0,0,0,1,0
4517,10004518,110001,43,3,Graduate,18,400000,0,0,0,1,0
4518,10004519,110003,51,4,Graduate,28,240000,0,0,0,1,0
4519,10004520,110011,43,4,Under Graduate,21,256000,616000,0,0,0,0
4520,10004521,110011,30,4,Graduate,7,328000,0,0,0,0,0
4521,10004522,110001,54,3,Graduate,31,200000,0,0,0,0,0
4522,10004523,110003,29,1,Under Graduate,5,232000,0,0,0,0,0
4523,10004524,110011,27,4,Graduate,4,400000,0,0,0,1,0
4524,10004525,110003,46,3,Under Graduate,24,632000,0,0,0,1,0
4525,10004526,110011,34,1,Under Graduate,11,880000,0,0,0,1,0
4526,10004527,110003,34,2,Graduate,9,320000,1032000,0,1,1,0
4527,10004528,110011,39,1,Post Graduate,16,144000,0,0,0,0,0
4528,10004529,110003,46,1,Under Graduate,23,384000,0,0,0,0,0
4529,10004530,110014,25,4,Post Graduate,0,320000,0,0,0,0,0
4530,10004531,110001,31,2,Graduate,9,152000,736000,0,0,1,0
4531,10004532,110011,29,1,Under Graduate,7,280000,1048000,0,0,0,0
4532,10004533,110014,46,2,Graduate,22,1064000,0,0,0,1,1
4533,10004534,110001,57,2,Graduate,34,152000,0,0,0,1,0
4534,10004535,110011,39,4,Under Graduate,17,664000,0,0,0,1,0
4535,10004536,110004,40,3,Post Graduate,18,312000,0,0,0,0,0
4536,10004537,110004,60,3,Graduate,37,304000,0,0,0,0,0
4537,10004538,110001,60,1,Post Graduate,36,504000,0,0,0,1,0
4538,10004539,110011,49,3,Graduate,24,680000,0,0,0,0,0
4539,10004540,110001,46,4,Under Graduate,24,112000,0,0,0,1,0
4540,10004541,110001,54,4,Under Graduate,32,512000,0,0,0,1,0
4541,10004542,110011,60,1,Under Graduate,38,992000,3240000,0,0,1,0
4542,10004543,110011,51,1,Under Graduate,29,160000,0,1,1,1,0
4543,10004544,110011,60,3,Post Graduate,38,264000,0,0,0,1,0
4544,10004545,110003,26,3,Under Graduate,4,640000,0,0,0,1,0
4545,10004546,110014,59,2,Post Graduate,35,280000,0,0,0,1,0
4546,10004547,110001,46,3,Under Graduate,24,592000,0,0,1,1,0
4547,10004548,110014,48,2,Graduate,25,256000,0,0,0,1,0
4548,10004549,110011,56,4,Under Graduate,33,584000,1928000,0,0,0,0
4549,10004550,110011,51,2,Under Graduate,29,328000,0,0,0,1,0
4550,10004551,110004,63,1,Graduate,40,144000,0,0,0,1,0
4551,10004552,110001,25,4,Graduate,0,224000,0,0,0,1,0
4552,10004553,110011,48,1,Graduate,23,512000,0,0,0,0,0
4553,10004554,110004,48,2,Graduate,25,352000,1536000,0,0,1,0
4554,10004555,110003,39,3,Under Graduate,16,872000,0,0,1,1,0
4555,10004556,110011,41,3,Post Graduate,19,568000,1432000,0,0,0,0
4556,10004557,110011,53,2,Under Graduate,29,632000,0,0,1,1,0
4557,10004558,110003,31,2,Graduate,9,240000,0,0,0,1,0
4558,10004559,110004,42,2,Under Graduate,19,656000,0,0,0,1,0
4559,10004560,110014,45,3,Graduate,20,808000,2160000,0,0,1,0
4560,10004561,110004,41,2,Graduate,18,104000,0,1,0,1,0
4561,10004562,110011,57,3,Post Graduate,33,472000,0,0,0,0,0
4562,10004563,110011,63,2,Under Graduate,40,512000,0,0,0,0,0
4563,10004564,110003,26,2,Under Graduate,2,1504000,0,0,1,1,0
4564,10004565,110011,56,2,Under Graduate,32,224000,1184000,0,0,0,0
4565,10004566,110004,31,2,Post Graduate,8,960000,608000,0,0,0,1
4566,10004567,110003,22,1,Under Graduate,0,1048000,0,0,0,1,0
4567,10004568,110014,44,3,Graduate,20,152000,776000,0,1,1,0
4568,10004569,110001,24,4,Post Graduate,0,352000,0,0,1,0,0
4569,10004570,110014,45,3,Graduate,21,392000,0,0,1,0,0
4570,10004571,110003,30,2,Post Graduate,6,792000,1992000,0,0,1,0
4571,10004572,110004,56,1,Post Graduate,28,760000,0,0,0,0,0
4572,10004573,110004,30,4,Post Graduate,7,648000,0,0,0,1,0
4573,10004574,110001,44,2,Post Graduate,20,584000,2112000,1,0,1,0
4574,10004575,110003,33,2,Under Graduate,11,1544000,0,0,0,0,0
4575,10004576,110011,51,2,Post Graduate,27,920000,0,0,0,0,1
4576,10004577,110011,53,2,Post Graduate,30,328000,0,0,0,1,0
4577,10004578,110014,61,2,Post Graduate,37,640000,0,0,0,1,0
4578,10004579,110001,43,4,Graduate,20,720000,0,0,0,1,0
4579,10004580,110003,56,1,Under Graduate,32,328000,648000,0,0,1,0
4580,10004581,110011,48,2,Under Graduate,24,816000,0,0,0,1,0
4581,10004582,110003,35,1,Post Graduate,13,472000,0,0,0,0,0
4582,10004583,110011,23,3,Post Graduate,-1,552000,0,0,0,1,0
4583,10004584,110003,50,1,Under Graduate,26,664000,0,0,0,1,1
4584,10004585,110014,24,3,Graduate,0,392000,0,0,0,0,0
4585,10004586,110011,33,1,Post Graduate,11,1440000,4568000,1,0,1,1
4586,10004587,110004,56,3,Post Graduate,32,488000,0,0,0,1,0
4587,10004588,110004,35,4,Post Graduate,11,472000,0,0,0,0,0
4588,10004589,110014,33,4,Post Graduate,10,680000,0,0,0,0,0
4589,10004590,110011,29,1,Post Graduate,7,104000,0,0,0,1,0
4590,10004591,110004,56,3,Graduate,34,1208000,0,0,0,0,1
4591,10004592,110004,41,3,Graduate,16,352000,0,0,0,1,0
4592,10004593,110011,41,3,Post Graduate,18,424000,1232000,0,0,0,0
4593,10004594,110011,52,1,Graduate,30,1064000,0,0,0,0,1
4594,10004595,110014,51,3,Post Graduate,27,248000,624000,0,0,1,0
4595,10004596,110001,30,4,Graduate,7,808000,0,0,0,1,0
4596,10004597,110011,35,3,Under Graduate,13,488000,0,0,0,0,0
4597,10004598,110001,32,3,Graduate,10,544000,0,0,0,0,0
4598,10004599,110011,49,4,Under Graduate,26,168000,0,0,0,1,0
4599,10004600,110003,47,2,Under Graduate,25,1192000,0,0,0,1,0
4600,10004601,110003,52,1,Post Graduate,24,600000,0,0,0,0,0
4601,10004602,110001,35,1,Post Graduate,12,440000,0,0,0,1,0
4602,10004603,110004,55,2,Under Graduate,32,648000,1808000,0,0,1,0
4603,10004604,110004,35,1,Under Graduate,12,1432000,0,0,0,1,0
4604,10004605,110001,30,2,Graduate,7,648000,0,0,0,0,1
4605,10004606,110014,46,1,Graduate,22,336000,0,0,0,0,0
4606,10004607,110001,42,2,Under Graduate,20,1592000,0,0,0,1,0
4607,10004608,110011,48,1,Graduate,23,144000,0,0,0,1,0
4608,10004609,110014,42,1,Post Graduate,19,224000,0,0,0,1,0
4609,10004610,110011,52,4,Post Graduate,28,640000,1144000,0,0,0,0
4610,10004611,110003,35,1,Graduate,13,632000,832000,0,0,1,0
4611,10004612,110011,32,2,Graduate,7,416000,0,0,0,1,0
4612,10004613,110001,30,2,Graduate,6,144000,0,0,0,1,0
4613,10004614,110001,61,4,Under Graduate,38,416000,1744000,0,0,1,0
4614,10004615,110003,54,4,Post Graduate,30,120000,816000,0,0,0,0
4615,10004616,110003,35,4,Post Graduate,12,672000,0,0,0,1,0
4616,10004617,110004,64,1,Post Graduate,41,912000,0,0,0,1,0
4617,10004618,110003,36,3,Post Graduate,13,328000,0,0,0,0,0
4618,10004619,110014,33,3,Under Graduate,9,232000,1008000,0,0,1,0
4619,10004620,110003,59,1,Under Graduate,36,184000,768000,0,0,0,0
4620,10004621,110011,50,1,Under Graduate,26,672000,0,0,0,1,0
4621,10004622,110011,55,3,Under Graduate,32,480000,0,1,1,1,0
4622,10004623,110014,45,3,Graduate,20,104000,0,0,0,1,0
4623,10004624,110003,48,2,Post Graduate,25,360000,0,0,0,0,0
4624,10004625,110001,34,1,Under Graduate,11,664000,0,0,0,0,0
4625,10004626,110004,43,4,Graduate,21,816000,648000,0,0,0,1
4626,10004627,110003,56,4,Post Graduate,34,464000,1352000,0,0,1,0
4627,10004628,110004,25,1,Graduate,1,1072000,2456000,0,0,1,1
4628,10004629,110003,25,3,Graduate,1,1040000,0,0,0,0,1
4629,10004630,110014,46,2,Under Graduate,24,1184000,0,1,0,1,0
4630,10004631,110011,44,1,Graduate,21,736000,0,0,0,0,0
4631,10004632,110011,30,4,Graduate,8,1136000,960000,1,0,1,1
4632,10004633,110011,52,4,Under Graduate,29,496000,0,0,0,0,0
4633,10004634,110011,29,1,Under Graduate,5,400000,0,0,0,1,0
4634,10004635,110003,40,1,Post Graduate,17,232000,0,0,0,1,0
4635,10004636,110001,28,2,Under Graduate,5,680000,2344000,1,1,1,0
4636,10004637,110014,39,4,Under Graduate,16,624000,0,0,0,1,0
4637,10004638,110001,42,4,Post Graduate,19,680000,0,0,0,1,0
4638,10004639,110014,35,2,Graduate,13,712000,0,0,0,1,0
4639,10004640,110014,49,3,Post Graduate,25,264000,0,0,0,1,0
4640,10004641,110004,28,1,Post Graduate,6,336000,0,0,0,1,0
4641,10004642,110004,34,4,Under Graduate,11,248000,992000,0,0,1,0
4642,10004643,110004,63,4,Graduate,40,1144000,0,0,0,1,1
4643,10004644,110003,31,4,Under Graduate,7,280000,0,0,0,1,0
4644,10004645,110014,56,1,Graduate,34,176000,0,0,0,1,0
4645,10004646,110003,32,1,Under Graduate,10,360000,672000,0,0,0,0
4646,10004647,110004,36,2,Under Graduate,13,952000,0,0,0,0,0
4647,10004648,110004,57,4,Under Graduate,35,344000,0,0,0,1,0
4648,10004649,110001,35,3,Graduate,11,600000,0,0,0,1,0
4649,10004650,110001,57,1,Under Graduate,35,968000,0,0,0,1,0
4650,10004651,110001,45,1,Post Graduate,23,504000,0,0,0,1,0
4651,10004652,110003,46,2,Under Graduate,24,464000,0,0,0,0,0
4652,10004653,110003,36,3,Under Graduate,12,1472000,0,0,0,1,1
4653,10004654,110003,32,2,Under Graduate,10,1240000,0,0,0,1,0
4654,10004655,110014,42,3,Graduate,17,552000,0,0,0,0,0
4655,10004656,110003,31,2,Graduate,7,1504000,4648000,0,0,0,1
4656,10004657,110003,45,3,Graduate,21,304000,0,0,1,0,0
4657,10004658,110011,39,2,Graduate,16,72000,0,0,0,0,0
4658,10004659,110004,34,4,Post Graduate,11,552000,0,0,0,1,0
4659,10004660,110004,26,1,Under Graduate,4,1592000,0,0,0,0,0
4660,10004661,110003,57,1,Under Graduate,35,304000,0,0,0,1,0
4661,10004662,110001,41,1,Under Graduate,19,1032000,0,0,1,1,0
4662,10004663,110004,54,2,Graduate,31,472000,0,0,0,1,0
4663,10004664,110003,26,1,Under Graduate,3,920000,1600000,0,0,1,0
4664,10004665,110004,60,4,Graduate,37,664000,0,0,0,0,0
4665,10004666,110011,38,2,Under Graduate,16,520000,0,0,0,1,0
4666,10004667,110011,32,3,Under Graduate,9,576000,992000,0,0,0,0
4667,10004668,110011,50,1,Post Graduate,28,576000,0,0,0,1,0
4668,10004669,110001,38,3,Post Graduate,14,504000,1768000,0,0,1,0
4669,10004670,110011,25,4,Graduate,1,512000,0,0,0,1,0
4670,10004671,110001,50,1,Under Graduate,26,1552000,0,0,0,1,0
4671,10004672,110011,37,1,Post Graduate,14,832000,0,1,0,1,0
4672,10004673,110001,50,1,Under Graduate,26,1440000,4400000,0,0,1,0
4673,10004674,110004,48,2,Graduate,23,144000,704000,0,0,1,0
4674,10004675,110001,38,1,Post Graduate,14,744000,2624000,1,1,1,0
4675,10004676,110001,33,1,Under Graduate,11,256000,1096000,0,0,1,0
4676,10004677,110003,37,3,Under Graduate,13,544000,0,0,1,1,0
4677,10004678,110011,23,2,Post Graduate,0,304000,0,0,0,0,0
4678,10004679,110003,31,1,Graduate,7,920000,2264000,0,0,1,0
4679,10004680,110014,24,2,Under Graduate,0,1288000,0,0,0,0,0
4680,10004681,110011,44,2,Under Graduate,21,1232000,752000,0,0,0,0
4681,10004682,110004,25,4,Under Graduate,3,544000,0,0,0,0,0
4682,10004683,110003,53,3,Post Graduate,25,352000,0,0,0,1,0
4683,10004684,110011,50,2,Under Graduate,28,1192000,0,0,0,0,0
4684,10004685,110014,57,1,Under Graduate,34,824000,0,0,0,1,0
4685,10004686,110003,61,4,Graduate,39,328000,0,0,0,1,0
4686,10004687,110011,59,2,Under Graduate,35,904000,0,0,0,0,0
4687,10004688,110001,56,4,Graduate,34,384000,0,0,0,1,0
4688,10004689,110004,27,4,Graduate,3,552000,0,0,0,1,0
4689,10004690,110011,49,4,Graduate,27,344000,1312000,0,0,1,0
4690,10004691,110011,57,1,Post Graduate,34,152000,0,0,0,1,0
4691,10004692,110011,39,3,Post Graduate,17,520000,0,0,0,1,0
4692,10004693,110004,57,3,Graduate,35,256000,0,0,0,0,0
4693,10004694,110004,50,1,Under Graduate,28,160000,0,0,0,0,0
4694,10004695,110014,37,2,Post Graduate,13,200000,0,0,0,0,0
4695,10004696,110014,43,1,Under Graduate,19,560000,0,0,0,0,0
4696,10004697,110011,57,4,Post Graduate,35,560000,0,0,0,0,0
4697,10004698,110004,47,3,Graduate,22,824000,1336000,0,0,0,0
4698,10004699,110001,46,3,Under Graduate,22,1296000,3200000,0,0,0,1
4699,10004700,110011,59,2,Under Graduate,36,488000,1224000,0,0,0,0
4700,10004701,110004,29,1,Under Graduate,7,1360000,0,0,0,1,0
4701,10004702,110003,40,1,Under Graduate,16,392000,0,0,0,0,0
4702,10004703,110014,33,2,Post Graduate,5,864000,0,0,1,0,1
4703,10004704,110011,55,3,Post Graduate,27,496000,0,0,0,1,0
4704,10004705,110003,52,3,Graduate,28,816000,0,0,0,1,0
4705,10004706,110003,59,3,Under Graduate,37,1128000,0,1,0,1,1
4706,10004707,110003,58,2,Under Graduate,36,64000,0,0,0,0,0
4707,10004708,110011,57,2,Under Graduate,35,728000,0,0,1,0,0
4708,10004709,110014,60,3,Under Graduate,37,80000,0,0,0,1,0
4709,10004710,110011,24,2,Graduate,1,280000,952000,0,0,0,0
4710,10004711,110003,39,3,Post Graduate,17,568000,0,0,0,0,0
4711,10004712,110001,63,3,Under Graduate,40,472000,0,0,0,0,0
4712,10004713,110011,23,2,Post Graduate,0,112000,0,0,0,0,0
4713,10004714,110011,23,2,Under Graduate,1,976000,0,0,0,1,0
4714,10004715,110001,25,3,Under Graduate,3,648000,2456000,1,1,1,0
4715,10004716,110011,63,1,Post Graduate,39,280000,1200000,0,0,1,0
4716,10004717,110001,58,2,Under Graduate,34,664000,600000,0,1,1,0
4717,10004718,110001,27,1,Under Graduate,5,968000,0,0,0,1,0
4718,10004719,110011,30,3,Under Graduate,6,280000,0,0,1,1,0
4719,10004720,110014,30,4,Post Graduate,8,1120000,0,1,0,0,1
4720,10004721,110011,39,1,Post Graduate,15,704000,0,0,1,0,0
4721,10004722,110001,50,2,Under Graduate,26,560000,0,0,1,1,0
4722,10004723,110001,38,1,Post Graduate,16,504000,0,0,0,0,0
4723,10004724,110001,37,1,Under Graduate,15,1000000,0,0,0,1,0
4724,10004725,110014,32,4,Under Graduate,8,168000,0,0,0,0,0
4725,10004726,110011,32,2,Under Graduate,8,600000,0,0,0,0,0
4726,10004727,110004,32,1,Under Graduate,10,304000,0,0,1,1,0
4727,10004728,110011,39,4,Under Graduate,17,464000,0,0,0,1,0
4728,10004729,110014,57,3,Graduate,35,248000,0,0,0,1,0
4729,10004730,110004,38,4,Post Graduate,14,144000,0,0,0,0,0
4730,10004731,110003,50,1,Graduate,27,232000,1272000,0,0,0,0
4731,10004732,110004,35,2,Post Graduate,11,232000,0,0,0,1,0
4732,10004733,110004,37,3,Under Graduate,13,552000,1976000,0,0,0,0
4733,10004734,110011,47,1,Under Graduate,23,968000,0,0,0,1,0
4734,10004735,110004,61,1,Post Graduate,39,512000,1176000,0,0,1,0
4735,10004736,110014,32,4,Graduate,9,672000,2584000,0,0,1,0
4736,10004737,110011,49,3,Graduate,25,520000,0,0,0,0,0
4737,10004738,110001,59,3,Graduate,36,680000,0,0,0,0,0
4738,10004739,110014,54,3,Under Graduate,32,352000,1224000,0,0,1,0
4739,10004740,110011,60,1,Under Graduate,38,1392000,0,0,0,1,0
4740,10004741,110003,54,1,Under Graduate,30,1424000,0,0,0,1,0
4741,10004742,110004,56,4,Under Graduate,32,440000,0,0,0,1,0
4742,10004743,110001,56,4,Graduate,33,200000,720000,0,0,1,0
4743,10004744,110011,48,1,Under Graduate,26,168000,0,0,0,1,0
4744,10004745,110014,42,3,Post Graduate,20,576000,0,0,0,1,0
4745,10004746,110001,47,1,Under Graduate,23,1032000,0,0,0,1,0
4746,10004747,110011,29,1,Post Graduate,7,144000,0,0,0,1,0
4747,10004748,110003,47,4,Graduate,25,728000,0,0,0,1,0
4748,10004749,110003,41,1,Post Graduate,18,304000,1152000,0,0,1,0
4749,10004750,110001,29,3,Under Graduate,5,168000,0,0,0,1,0
4750,10004751,110003,64,1,Post Graduate,41,304000,0,0,0,0,0
4751,10004752,110004,39,1,Under Graduate,17,1232000,0,0,0,0,0
4752,10004753,110004,37,1,Under Graduate,14,1424000,1656000,0,0,1,0
4753,10004754,110014,44,1,Graduate,21,680000,0,1,1,1,0
4754,10004755,110004,55,2,Under Graduate,33,744000,1288000,0,0,0,0
4755,10004756,110014,57,2,Under Graduate,35,1208000,0,0,0,1,0
4756,10004757,110003,28,4,Graduate,4,624000,1888000,0,1,0,0
4757,10004758,110014,24,1,Under Graduate,2,1080000,0,0,0,0,0
4758,10004759,110014,44,1,Under Graduate,21,320000,928000,0,0,0,0
4759,10004760,110004,64,4,Graduate,41,640000,0,0,0,1,0
4760,10004761,110014,48,2,Under Graduate,25,144000,0,0,0,0,0
4761,10004762,110011,59,2,Graduate,35,592000,0,0,0,1,0
4762,10004763,110014,35,4,Post Graduate,7,752000,1856000,0,0,1,0
4763,10004764,110003,49,1,Graduate,25,1384000,0,0,0,1,1
4764,10004765,110014,54,4,Graduate,32,704000,0,0,0,1,0
4765,10004766,110011,56,1,Under Graduate,34,656000,2104000,0,0,0,0
4766,10004767,110014,39,3,Under Graduate,15,432000,0,0,0,1,0
4767,10004768,110004,33,3,Under Graduate,9,360000,808000,0,1,0,0
4768,10004769,110003,36,1,Graduate,14,312000,0,0,0,1,0
4769,10004770,110001,24,4,Under Graduate,2,160000,928000,0,0,0,0
4770,10004771,110011,33,4,Post Graduate,5,744000,0,0,0,0,0
4771,10004772,110011,34,3,Post Graduate,11,680000,0,0,0,1,0
4772,10004773,110014,24,3,Under Graduate,2,760000,0,0,0,1,0
4773,10004774,110004,51,2,Graduate,28,384000,0,0,0,1,0
4774,10004775,110001,54,1,Post Graduate,32,176000,0,0,0,1,0
4775,10004776,110014,42,1,Post Graduate,14,264000,1368000,0,0,0,0
4776,10004777,110014,45,2,Post Graduate,23,320000,1248000,0,0,1,0
4777,10004778,110004,30,4,Graduate,8,240000,624000,0,0,1,0
4778,10004779,110011,50,4,Under Graduate,27,176000,0,0,0,1,0
4779,10004780,110001,37,1,Post Graduate,14,160000,0,0,0,1,0
4780,10004781,110004,45,3,Graduate,20,392000,0,0,0,1,0
4781,10004782,110003,33,3,Graduate,9,200000,0,0,1,1,0
4782,10004783,110014,24,2,Under Graduate,0,1200000,0,0,0,0,0
4783,10004784,110004,41,4,Under Graduate,19,256000,0,0,0,0,0
4784,10004785,110004,50,2,Under Graduate,28,72000,0,0,0,0,0
4785,10004786,110003,28,2,Post Graduate,5,184000,0,0,1,1,0
4786,10004787,110003,34,4,Under Graduate,12,144000,0,0,0,1,0
4787,10004788,110004,46,3,Graduate,22,336000,968000,0,0,1,0
4788,10004789,110003,34,1,Under Graduate,10,312000,1224000,0,0,0,0
4789,10004790,110011,56,4,Graduate,34,672000,0,0,0,1,0
4790,10004791,110004,33,3,Post Graduate,11,808000,1200000,0,0,1,1
4791,10004792,110003,57,4,Under Graduate,35,344000,0,0,0,0,0
4792,10004793,110014,34,4,Under Graduate,10,224000,1040000,0,0,1,0
4793,10004794,110001,43,2,Under Graduate,21,472000,1240000,0,0,1,0
4794,10004795,110011,54,4,Post Graduate,30,232000,1168000,0,0,0,0
4795,10004796,110014,44,2,Under Graduate,21,312000,808000,0,0,1,0
4796,10004797,110004,24,4,Post Graduate,0,336000,0,0,1,0,0
4797,10004798,110001,35,4,Under Graduate,11,192000,0,0,0,0,0
4798,10004799,110011,42,3,Post Graduate,20,496000,0,0,0,0,0
4799,10004800,110004,42,4,Under Graduate,20,264000,1136000,0,0,0,0
4800,10004801,110014,31,1,Under Graduate,7,584000,1080000,0,0,0,0
4801,10004802,110011,32,2,Under Graduate,10,704000,968000,0,0,1,0
4802,10004803,110003,33,3,Under Graduate,11,464000,0,0,0,1,0
4803,10004804,110001,46,2,Post Graduate,24,384000,0,0,0,1,0
4804,10004805,110001,56,1,Graduate,32,320000,0,0,0,0,0
4805,10004806,110014,28,1,Under Graduate,6,1280000,1992000,0,0,1,0
4806,10004807,110004,60,3,Under Graduate,37,312000,0,0,0,1,0
4807,10004808,110001,38,1,Under Graduate,14,424000,0,0,0,1,0
4808,10004809,110004,40,3,Graduate,16,256000,0,0,0,0,0
4809,10004810,110011,41,3,Graduate,19,256000,0,0,0,0,0
4810,10004811,110001,56,2,Under Graduate,34,88000,768000,0,0,1,0
4811,10004812,110011,34,2,Post Graduate,12,984000,0,0,0,0,1
4812,10004813,110014,27,4,Post Graduate,4,1472000,4896000,0,0,1,1
4813,10004814,110014,47,3,Graduate,23,480000,1136000,0,0,1,0
4814,10004815,110004,58,3,Post Graduate,34,328000,0,0,0,0,0
4815,10004816,110011,56,2,Under Graduate,32,792000,0,0,0,0,0
4816,10004817,110014,48,3,Graduate,24,664000,0,0,0,0,0
4817,10004818,110001,44,2,Under Graduate,22,1072000,0,0,0,0,0
4818,10004819,110011,43,2,Graduate,19,680000,0,0,0,1,0
4819,10004820,110001,30,3,Under Graduate,6,328000,1432000,0,0,0,0
4820,10004821,110011,40,1,Post Graduate,17,352000,0,1,1,1,0
4821,10004822,110001,28,1,Under Graduate,6,496000,0,0,0,1,0
4822,10004823,110011,58,1,Under Graduate,36,1192000,0,0,0,1,0
4823,10004824,110003,44,2,Post Graduate,21,920000,0,1,1,1,1
4824,10004825,110014,30,3,Under Graduate,6,200000,0,0,0,1,0
4825,10004826,110001,54,2,Under Graduate,32,672000,0,0,0,1,0
4826,10004827,110004,54,2,Post Graduate,31,648000,1800000,0,0,0,0
4827,10004828,110011,28,1,Under Graduate,6,1448000,1840000,0,0,1,0
4828,10004829,110001,50,1,Post Graduate,28,496000,0,0,0,1,0
4829,10004830,110003,29,1,Post Graduate,7,88000,640000,0,0,1,0
4830,10004831,110004,35,4,Post Graduate,12,480000,1736000,0,0,1,0
4831,10004832,110004,28,1,Post Graduate,6,336000,1152000,0,0,0,0
4832,10004833,110003,27,4,Graduate,4,664000,0,0,0,1,0
4833,10004834,110004,47,1,Under Graduate,24,872000,0,0,0,0,0
4834,10004835,110001,47,1,Under Graduate,23,560000,1736000,0,0,0,0
4835,10004836,110003,63,2,Under Graduate,39,200000,904000,0,0,1,0
4836,10004837,110011,52,3,Post Graduate,24,576000,1744000,0,0,0,0
4837,10004838,110011,34,2,Under Graduate,10,1464000,0,0,0,0,0
4838,10004839,110004,54,4,Under Graduate,30,352000,0,0,0,0,0
4839,10004840,110001,32,4,Under Graduate,8,416000,0,0,0,1,0
4840,10004841,110011,31,4,Graduate,9,144000,0,0,0,1,0
4841,10004842,110011,57,4,Under Graduate,35,320000,1080000,0,0,1,0
4842,10004843,110004,47,3,Graduate,23,1392000,4720000,0,0,0,1
4843,10004844,110003,59,4,Graduate,34,328000,0,0,0,1,0
4844,10004845,110011,29,2,Under Graduate,6,648000,2504000,0,0,0,0
4845,10004846,110014,43,1,Under Graduate,21,1024000,0,0,0,0,0
4846,10004847,110014,33,3,Graduate,10,1080000,0,0,0,1,1
4847,10004848,110001,35,2,Graduate,11,520000,2080000,0,0,1,0
4848,10004849,110014,56,2,Under Graduate,32,1160000,952000,0,0,1,0
4849,10004850,110003,47,2,Post Graduate,25,520000,0,0,0,1,0
4850,10004851,110001,61,1,Under Graduate,39,952000,0,0,1,1,0
4851,10004852,110001,53,2,Under Graduate,31,992000,0,0,0,1,0
